"Instructor","Course"
"Tianyi Chen","ECSE-6900"
"Tiffany Lynn Winman","WRIT-1110"
"Tiffany Lynn Winman","WRIT-2510"
"Tiffany Shamone Powell","ILEA-4400"
"Timothy Cale","CHME-4600"
"Timothy D. Golden","MGMT-4090"
"Timothy D. Golden","MGMT-4510"
"Timothy D. Golden","MGMT-4850"
"Timothy D. Golden","MGMT-4860"
"Timothy D. Golden","MGMT-6040"
"Timothy D. Golden","MGMT-6640"
"Timothy D. Golden","MGMT-6690"
"Timothy D. Golden","MGMT-6710"
"Timothy D. Golden","MGMT-6840"
"Timothy D. Golden","MGMT-6850"
"Timothy E. Healy","MGMT-6100"
"Timothy H. Trumbull","MANE-4440"
"Timothy J Coffey","WRIT-1110"
"Timothy J Coffey","WRIT-2110"
"Timothy John Hartley","CSCI-4380"
"Timothy Lee","MATH-2010"
"Timothy M Hayes","PHYS-1100"
"Timothy M Hayes","PHYS-1200"
"Timothy M Hayes","PHYS-2310"
"Timothy M Hayes","PHYS-2330"
"Timothy M Hayes","PHYS-4100"
"Timothy M Hayes","PHYS-6410"
"Timothy O. Martyn","CSCI-4380"
"Timothy O. Martyn","CSCI-6460"
"Timothy Robert Kachur","MGMT-4175"
"Timothy Robert Kachur","MGMT-6350"
"Timothy Stephen","COMM-2880"
"Timothy Stephen","COMM-6530"
"Timothy Wei","MANE-2060"
"Timothy Wei","MANE-4020"
"Timothy Wei","MANE-4040"
"Timothy Wei","MANE-4910"
"Ting-Leung Sham","ENGR-1100"
"Ting-Leung Sham","ENGR-2530"
"Tingliang Huang","MGMT-4100"
"Toby Michael Michelena","BIOL-1015"
"Toby Michael Michelena","BIOL-4320"
"Todd B. Westhuis","CIVL-4670"
"Todd C. Reynolds","ARTS-2020"
"Todd Darryl Cherkasky","INQR-1210"
"Todd Darryl Cherkasky","ITWS-1210"
"Todd J. Anderson","ECSE-4040"
"Todd L. Brooks","ARCH-4840"
"Todd L. Brooks","ARCH-4850"
"Todd Przybycien","CHME-1010"
"Todd Przybycien","CHME-4040"
"Todd Przybycien","CHME-4170"
"Todd Przybycien","ENGR-2250"
"Toh-Ming Lu","PHYS-1010"
"Toh-Ming Lu","PHYS-1100"
"Toh-Ming Lu","PHYS-2210"
"Toh-Ming Lu","PHYS-4100"
"Toh-Ming Lu","PHYS-4370"
"Toh-Ming Lu","PHYS-6520"
"Toh-Ming Lu","PHYS-6900"
"Tomasz Strzalkowski","COGS-4540"
"Tomasz Strzalkowski","COGS-6540"
"Tomasz Strzalkowski","CSCI-4545"
"Tomie Hahn","ARTS-2520"
"Tomie Hahn","ARTS-4840"
"Tomie Hahn","ARTS-6080"
"Tomie Hahn","ARTS-6120"
"Tomie Hahn","ARTS-6900"
"Tomie Hahn","INQR-1175"
"Tong Shen","LANG-1410"
"Tong Shen","LANG-1420"
"Tong Shen","LANG-2410"
"Tong Shen","LANG-2420"
"Tong Shen","LANG-2430"
"Tong Shen","LANG-4460"
"Tong Zhang","ECSE-2010"
"Tong Zhang","ECSE-2610"
"Tong Zhang","ECSE-2660"
"Tong Zhang","ECSE-4220"
"Tong Zhang","ECSE-4320"
"Tong Zhang","ECSE-4770"
"Tong Zhang","ECSE-6320"
"Tong Zhang","ECSE-6680"
"Torin Michael Monahan","INQR-1210"
"Torin Michael Monahan","ITWS-1210"
"Torin Michael Monahan","STSO-1310"
"Toshiro K. Ohsumi","CSCI-2400"
"Toshiro K. Ohsumi","CSCI-4800"
"Toshiro K. Ohsumi","MATH-4800"
"Tracy N. Sullivan","CHME-2020"
"Tracy N. Sullivan","ENGR-1010"
"Tracy N. Sullivan","ENGR-2050"
"Tracy N. Sullivan","ENGR-4010"
"Tracy N. Sullivan","MANE-2220"
"Tracy N. Sullivan","MANE-4220"
"Tracy N. Sullivan","MANE-4330"
"Tracy N. Sullivan","MGMT-1240"
"Travis James Desell","CSCI-2220"
"Trevor Caskey","ISYE-4240"
"Trevor Caskey","ISYE-6620"
"Trevor Darton Strayer","CHME-6840"
"Trevor Darton Strayer","ENVE-6690"
"Trevor David Rhone","PHYS-2210"
"Trevor David Rhone","PHYS-4810"
"Trina Sego","MGMT-4430"
"Trina Sego","MGMT-4490"
"Trisha Suzann Teig","ENGR-2050"
"Trisha Suzann Teig","ENGR-4010"
"Trisha Suzann Teig","MANE-2220"
"Tulay Atak","ARCH-6310"
"Tulay Atak","ARCH-6900"
"Tyler Joseph Mucci","ENGR-2050"
"Tyler Joseph Mucci","MANE-2110"
"Tyler Joseph Mucci","MANE-4250"
"Tyler W. Van Buren","ENGR-2050"
"Tyler W. Van Buren","MANE-4910"
"Ukwatte Lokuliyanage Indika Upendra Perera","ARCH-2330"
"Ukwatte Lokuliyanage Indika Upendra Perera","ARCH-4320"
"Ukwatte Lokuliyanage Indika Upendra Perera","ARCH-4325"
"Ukwatte Lokuliyanage Indika Upendra Perera","LGHT-4760"
"Ukwatte Lokuliyanage Indika Upendra Perera","LGHT-4830"
"Ukwatte Lokuliyanage Indika Upendra Perera","LGHT-6760"
"Ukwatte Lokuliyanage Indika Upendra Perera","LGHT-6830"
"Ukwatte Lokuliyanage Indika Upendra Perera","LGHT-6835"
"Ukwatte Lokuliyanage Indika Upendra Perera","MANE-4260"
"Ukwatte Lokuliyanage Indika Upendra Perera","MANE-4740"
"Una Bray","ISCI-6310"
"Ute Christa Besenecker","ARCH-2360"
"Ute Christa Besenecker","ARCH-4320"
"Ute Christa Besenecker","LGHT-4230"
"Ute Christa Besenecker","LGHT-4760"
"Ute Christa Besenecker","LGHT-6230"
"Ute Christa Besenecker","LGHT-6760"
"Ute Jekosch","ARCH-6860"
"Ute Jekosch","ARCH-6880"
"Uwe Kruger","BMED-2050"
"Uwe Kruger","BMED-2540"
"Uwe Kruger","BMED-4200"
"Uwe Kruger","BMED-4260"
"Uwe Kruger","BMED-4480"
"Uwe Kruger","BMED-4490"
"Uwe Kruger","BMED-4600"
"Uwe Kruger","BMED-6420"
"Uwe Kruger","BMED-6480"
"Uwe Kruger","BMED-6490"
"Uwe Kruger","ECSE-2500"
"Uwe Kruger","ENGR-1100"
"Uwe Kruger","ENGR-2050"
"Uwe Kruger","ENGR-2600"
"Uzma Mushtaque","CSCI-1010"
"Uzma Mushtaque","CSCI-1100"
"Uzma Mushtaque","CSCI-1700"
"Uzma Mushtaque","CSCI-2200"
"Uzma Mushtaque","CSCI-2700"
"Uzma Mushtaque","CSCI-4100"
"Uzma Mushtaque","CSCI-4170"
"Uzma Mushtaque","CSCI-6100"
"Uzma Mushtaque","CSCI-6170"
"Uzma Mushtaque","ENGR-2600"
"Uzma Mushtaque","ISYE-6620"
"Val E. Washington","STSO-2350"
"Valerie Ann Rapson","ASTR-4120"
"Valerie Davis-Manna","MGMT-4430"
"Valerie J. Masterson","DSES-4270"
"Valerie J. Masterson","ECSE-2010"
"Valerie J. Masterson","ECSE-4900"
"Valerie J. Masterson","ENGR-2020"
"Valerie J. Masterson","ENGR-2050"
"Valerie J. Masterson","ENGR-4720"
"Valerie J. Masterson","EPOW-4850"
"Valerie J. Masterson","ISYE-4270"
"Valerie J. Masterson","MANE-4220"
"Valerie J. Masterson","MANE-4260"
"Valerie J. Masterson","MTLE-4920"
"Valerie Louise Swenson","ISYE-1100"
"Varun Kohli","ARCH-6360"
"Vasile Lucian Basescu","MATH-1020"
"Vasile Lucian Basescu","MATH-2800"
"Vasileios Zikas","CSCI-4230"
"Vasileios Zikas","CSCI-4240"
"Vasileios Zikas","CSCI-6230"
"Vasileios Zikas","CSCI-6240"
"Venkat Venkateswaran","ISYE-4230"
"Venkat Venkateswaran","ISYE-4240"
"Venkat Venkateswaran","ISYE-4330"
"Venkat Venkateswaran","ISYE-6020"
"Venkat Venkateswaran","MGMT-6080"
"Venkat Venkateswaran","MGMT-6100"
"Venkat Venkateswaran","MGMT-6470"
"Venkat Venkateswaran","MGMT-6810"
"Venkata Ramana Gadhamshetty","ENGR-2050"
"Venkata Ramana Gadhamshetty","ENVE-2110"
"Venkata Ramana Gadhamshetty","ENVE-4150"
"Venkata Ramana Gadhamshetty","ENVE-4200"
"Venkata Ramana Gadhamshetty","ENVE-4240"
"Venkata Ramana Gadhamshetty","ENVE-4350"
"Venkata Ramana Gadhamshetty","ENVE-6230"
"Vera Kettnaker","CSCI-1200"
"Veronica Uribe del Aguila","INQR-1610"
"Veronica Uribe del Aguila","STSO-2020"
"Veronica Uribe del Aguila","STSO-4610"
"Vesna Damljanovic","BMED-4240"
"Vesna Damljanovic","ENGR-1100"
"Vicente Manuel Mercado","ENGR-2530"
"Victor Hugo Robles Sanchez","ASTR-2050"
"Victor Hugo Robles Sanchez","ASTR-4110"
"Victor Hugo Robles Sanchez","PHYS-1200"
"Victor Hugo Robles Sanchez","PHYS-4110"
"Victor L. Marrero","ENGR-2250"
"Victor L. Marrero","MANE-4020"
"Victor L. Marrero","MANE-4910"
"Victor Roytburd","CSCI-4800"
"Victor Roytburd","MATH-1020"
"Victor Roytburd","MATH-1900"
"Victor Roytburd","MATH-1910"
"Victor Roytburd","MATH-2400"
"Victor Roytburd","MATH-4040"
"Victor Roytburd","MATH-4100"
"Victor Roytburd","MATH-4200"
"Victor Roytburd","MATH-4210"
"Victor Roytburd","MATH-4300"
"Victor Roytburd","MATH-4600"
"Victor Roytburd","MATH-4800"
"Victor Roytburd","MATH-6200"
"Victor Roytburd","MATH-6500"
"Victor Roytburd","MATH-6590"
"Victoria Gene Bennett","CIVL-2630"
"Victoria Gene Bennett","CIVL-4140"
"Victoria Gene Bennett","CIVL-4150"
"Victoria Gene Bennett","CIVL-6550"
"Victoria Gene Bennett","CIVL-6900"
"Victoria Lyn Moore","WRIT-4120"
"Vidhya Chakrapani","CHME-2100"
"Vidhya Chakrapani","CHME-4011"
"Vidhya Chakrapani","CHME-4040"
"Vidhya Chakrapani","CHME-6011"
"Vidhya Chakrapani","CHME-6570"
"Vidhya Chakrapani","ENGR-2250"
"Vincent Meunier","ASTR-1520"
"Vincent Meunier","ASTR-4240"
"Vincent Meunier","PHYS-1010"
"Vincent Meunier","PHYS-1050"
"Vincent Meunier","PHYS-1100"
"Vincent Meunier","PHYS-1200"
"Vincent Meunier","PHYS-1250"
"Vincent Meunier","PHYS-1600"
"Vincent Meunier","PHYS-2210"
"Vincent Meunier","PHYS-2220"
"Vincent Meunier","PHYS-2350"
"Vincent Meunier","PHYS-2620"
"Vincent Meunier","PHYS-4100"
"Vincent Meunier","PHYS-4210"
"Vincent Meunier","PHYS-4240"
"Vincent Meunier","PHYS-4330"
"Vincent Meunier","PHYS-4420"
"Vincent Meunier","PHYS-4810"
"Vincent Meunier","PHYS-4910"
"Vincent Meunier","PHYS-6410"
"Vincent Meunier","PHYS-6520"
"Vincent Meunier","PHYS-6900"
"Virginia Ann Didomizio","CSCI-1190"
"Virginia Elizabeth Eubanks","INQR-1210"
"Virginia Elizabeth Eubanks","ITWS-1210"
"Virginia S. Martin","WRIT-1110"
"Virginia S. Martin","WRIT-2410"
"Vivek Ghosal","ECON-4150"
"Vivek Ghosal","ECON-4290"
"Vivek Ghosal","ECON-6150"
"Vivek Ghosal","ECON-6290"
"Viviana R Guiza-Arguello","BMED-4010"
"Vladislav Daniel Veksler","COGS-4620"
"Vladislav Daniel Veksler","COGS-6100"
"Vladislav Daniel Veksler","PSYC-4620"
"W. Randolph Franklin","CSCI-4430"
"W. Randolph Franklin","ECSE-2500"
"W. Randolph Franklin","ECSE-2610"
"W. Randolph Franklin","ECSE-4740"
"W. Randolph Franklin","ECSE-4750"
"W. Randolph Franklin","ECSE-6800"
"W. Randolph Franklin","ENGR-2050"
"W. Scott Adams","ENGR-2050"
"W. Scott Adams","ENGR-4010"
"Wai Kin Chan","DSES-4290"
"Wai Kin Chan","DSES-4760"
"Wai Kin Chan","DSES-6620"
"Wai Kin Chan","ISYE-1100"
"Wai Kin Chan","ISYE-4140"
"Wai Kin Chan","ISYE-4290"
"Wai Kin Chan","ISYE-4300"
"Wai Kin Chan","ISYE-4600"
"Wai Kin Chan","ISYE-4760"
"Wai Kin Chan","ISYE-6610"
"Wai Kin Chan","ISYE-6620"
"Wai Kin Chan","MATP-4620"
"Wai Yan Chu","ARCH-2200"
"Wai Yan Chu","ARCH-2210"
"Walaid Sehwail","ARCH-2520"
"Walaid Sehwail","ARCH-2530"
"Walaid Sehwail","ARCH-2540"
"Walaid Sehwail","ARCH-2800"
"Walaid Sehwail","ARCH-2810"
"Walaid Sehwail","ARCH-2820"
"Walaid Sehwail","ARCH-4200"
"Walaid Sehwail","ARCH-4770"
"Walaid Sehwail","ARCH-4780"
"Walaid Sehwail","ARCH-4820"
"Waleed El-Metwally Abd-elaziz Mohamed El-Sekelly","ENGR-1100"
"Wallace B. Bzdell","ENGR-2050"
"Wallace James Morris","ENGR-2050"
"Wallace James Morris","ENGR-2250"
"Wallace James Morris","MANE-4020"
"Wallace James Morris","MANE-4030"
"Wallace James Morris","MANE-4040"
"Wallace James Morris","MANE-4070"
"Wallace James Morris","MANE-4230"
"Wallace James Morris","MANE-4910"
"Wallace James Morris","MANE-4920"
"Walter Charles Yund","MGMT-6350"
"Walter Charles Yund","MGMT-6460"
"Walter M. Kroner","ARCH-2340"
"Walter M. Kroner","ARCH-2360"
"Walter M. Kroner","ARCH-4510"
"Walter M. Kroner","ARCH-4810"
"Walter M. Kroner","ARCH-6810"
"Walter M. Kroner","ARCH-6900"
"Wayne D. Gray","COGS-6100"
"Wayne Eric Powers","CHEM-1100"
"Wayne Eric Powers","CHEM-1110"
"Wayne G Roberge","ASTR-1510"
"Wayne G Roberge","ASTR-4220"
"Wayne G Roberge","ASTR-4240"
"Wayne G Roberge","ASTR-4900"
"Wayne G Roberge","ASTR-6900"
"Wayne G Roberge","BCBP-2900"
"Wayne G Roberge","ISCI-4510"
"Wayne G Roberge","PHYS-1100"
"Wayne G Roberge","PHYS-1200"
"Wayne G Roberge","PHYS-2210"
"Wayne G Roberge","PHYS-2510"
"Wayne G Roberge","PHYS-4240"
"Wayne G Roberge","PHYS-4420"
"Wayne G Roberge","PHYS-4810"
"Wayne G Roberge","PHYS-6410"
"Wayne G Roberge","PHYS-6900"
"Wayne Jerzak","MATH-1020"
"Wei Bao","CHEM-1600"
"Wei Bao","ENGR-1600"
"Wei Bao","ISCI-1600"
"Wei Bao","MTLE-2100"
"Wei Bao","MTLE-6900"
"Wei Bao","PHYS-1600"
"Wei Ji","ENGR-1100"
"Wei Ji","MANE-2400"
"Wei Ji","MANE-2830"
"Wei Ji","MANE-4290"
"Wei Ji","MANE-6280"
"Wei Ji","MANE-6290"
"Wei Ji","MANE-6300"
"Wei Ji","MANE-6900"
"Wei Liu","CSCI-4390"
"Wei Liu","CSCI-6390"
"Wei Xie","ISYE-4140"
"Wei Xie","ISYE-4210"
"Wei Xie","ISYE-4290"
"Wei Xie","ISYE-6600"
"Wei Xie","ISYE-6620"
"Wei Zhou","ENGR-1100"
"Wei Zhou","ENGR-2050"
"Wei Zhou","ENGR-2250"
"Wei Zhou","MANE-6320"
"Weina Ran","COMM-1510"
"Weina Ran","COMM-2520"
"Weina Ran","COMM-4188"
"Weina Ran","COMM-4288"
"Weina Ran","INQR-1560"
"Weina Ran","WRIT-1110"
"Weina Ran","WRIT-4170"
"Weizhong Yan","MANE-4050"
"Wencen Wu","CSCI-4480"
"Wencen Wu","ECSE-2500"
"Wencen Wu","ECSE-4440"
"Wencen Wu","ECSE-4480"
"Wencen Wu","ECSE-4510"
"Wencen Wu","ECSE-6440"
"Wencen Wu","MANE-6120"
"Wenda Katherine Bauchspies","STSO-1210"
"Wenting Li","ARCH-2370"
"Wenwen Zhao","ECSE-4210"
"Wenwen Zhao","ECSE-4900"
"Wenwen Zhao","ECSE-6210"
"Wesley D Turner","CSCI-1100"
"Wesley D Turner","CSCI-1700"
"Wesley D Turner","CSCI-2300"
"Wesley D Turner","CSCI-2700"
"Wesley D Turner","CSCI-4210"
"Wesley D Turner","CSCI-4470"
"Wesley D Turner","CSCI-4700"
"Wesley D Turner","CSCI-4710"
"Wesley H Haynes","ARCH-6610"
"Wesley H Haynes","ARCH-6700"
"Wesley H Haynes","ARCH-6710"
"Wesley H Haynes","ARCH-6720"
"Wesley H. Huang","CSCI-4150"
"Wesley H. Huang","CSCI-4190"
"Wesley H. Huang","CSCI-6280"
"Wesley H. Huang","ECSE-6410"
"Wilfredo Colon","BCBP-2900"
"Wilfredo Colon","BCBP-2930"
"Wilfredo Colon","BCBP-4210"
"Wilfredo Colon","BCBP-4760"
"Wilfredo Colon","BCBP-4780"
"Wilfredo Colon","BCBP-4810"
"Wilfredo Colon","BCBP-6210"
"Wilfredo Colon","BCBP-6780"
"Wilfredo Colon","BCBP-6810"
"Wilfredo Colon","BIOL-2900"
"Wilfredo Colon","BIOL-4760"
"Wilfredo Colon","CHEM-1100"
"Wilfredo Colon","CHEM-1110"
"Wilfredo Colon","CHEM-1900"
"Wilfredo Colon","CHEM-4440"
"Wilfredo Colon","CHEM-4760"
"Wilfredo Colon","CHEM-4780"
"Wilfredo Colon","CHEM-4900"
"Wilfredo Colon","CHEM-6780"
"Wilfredo Colon","CHEM-6900"
"Wilfried Laufs","ARCH-4020"
"Wilfried Laufs","ARCH-6900"
"Wilfried Laufs","CIVL-4020"
"Wilfried Laufs","CIVL-6340"
"William A Pearlman","ECSE-4520"
"William A Pearlman","ECSE-6530"
"William A Pearlman","ECSE-6560"
"William A Pearlman","ECSE-6570"
"William A Pearlman","ECSE-6580"
"William A Pearlman","ECSE-6620"
"William Adam Maniatty","CSCI-1200"
"William Adam Maniatty","CSCI-4210"
"William Alan Wallace","DSES-4510"
"William Alan Wallace","DSES-6090"
"William Alan Wallace","DSES-6500"
"William Alan Wallace","DSES-6530"
"William Alan Wallace","ISYE-4140"
"William Alan Wallace","ISYE-4270"
"William Alan Wallace","ISYE-4310"
"William Alan Wallace","ISYE-4600"
"William Alan Wallace","ISYE-6610"
"William Albert Thompson","CSCI-1200"
"William Albert Thompson","CSCI-2600"
"William C Fahey","ENGR-4010"
"William C. Jennings","ECSE-2010"
"William C. St John","EMBA-6180"
"William C. St John","MGMT-2300"
"William C. St John","MGMT-2320"
"William C. St John","MGMT-4220"
"William C. St John","MGMT-6190"
"William Cooper Gill","ITWS-2110"
"William Douglas Henshaw","CSCI-4800"
"William Douglas Henshaw","CSCI-4820"
"William Douglas Henshaw","CSCI-6800"
"William Douglas Henshaw","CSCI-6840"
"William Douglas Henshaw","MATH-1900"
"William Douglas Henshaw","MATH-4800"
"William Douglas Henshaw","MATH-4820"
"William Douglas Henshaw","MATH-6800"
"William Douglas Henshaw","MATH-6840"
"William Douglas Henshaw","MATH-6890"
"William Dwight Gerstler","MANE-4760"
"William Eric Head","MGMT-2300"
"William Eric Head","MGMT-6190"
"William F Hart-Davidson","COMM-4180"
"William F Hart-Davidson","COMM-6480"
"William F Hart-Davidson","COMM-6810"
"William F Hart-Davidson","WRIT-2410"
"William F Hart-Davidson","WRIT-2510"
"William F Hart-Davidson","WRIT-4410"
"William F Hart-Davidson","WRIT-6410"
"William G Foulks","ARCH-4610"
"William G Foulks","ARCH-4630"
"William G Foulks","ARCH-6720"
"William J Puka","PHIL-2150"
"William J Puka","PHIL-2600"
"William J Puka","PHIL-4240"
"William J Puka","PSYC-2600"
"William J. Luddy","MGMT-6680"
"William J. Luddy","MGMT-6750"
"William J. Luddy","MGMT-6800"
"William James Stillman","ECSE-2610"
"William James Stillman","PHYS-1100"
"William James Stillman","PHYS-1110"
"William James Stillman","PHYS-1200"
"William John Foley","DSES-2210"
"William John Foley","DSES-4200"
"William John Foley","DSES-4210"
"William John Foley","DSES-4260"
"William John Foley","DSES-4270"
"William John Foley","DSES-4290"
"William John Foley","DSES-6620"
"William John Foley","EMBA-6110"
"William John Foley","ENGR-2020"
"William John Foley","ENGR-2050"
"William John Foley","ENGR-2090"
"William John Foley","ENGR-2350"
"William John Foley","ENGR-2530"
"William John Foley","ENGR-2600"
"William John Foley","ENGR-2700"
"William John Foley","ENGR-4700"
"William John Foley","ENGR-4750"
"William John Foley","ENGR-4760"
"William John Foley","ISYE-2210"
"William John Foley","ISYE-4200"
"William John Foley","ISYE-4240"
"William John Foley","ISYE-4270"
"William John Foley","ISYE-4290"
"William John Foley","ISYE-4600"
"William John Foley","ISYE-6610"
"William John Foley","ISYE-6620"
"William John Wales","MGMT-4520"
"William Joseph Mac Donald","ARCH-4260"
"William Joseph Mac Donald","ARCH-4770"
"William Joseph Mac Donald","ARCH-4780"
"William Joseph Nealon","MGMT-2300"
"William L. Siegmann","MATH-1020"
"William L. Siegmann","MATH-2400"
"William L. Siegmann","MATH-6790"
"William L. Siegmann","MATH-6791"
"William Lehr Jackson","ENGR-2050"
"William M. Tracy","MGMT-4300"
"William M. Tracy","MGMT-4870"
"William M. Tracy","MGMT-4900"
"William M. Tracy","MGMT-6300"
"William M. Tracy","MGMT-7730"
"William Massie","ARCH-2230"
"William Massie","ARCH-2240"
"William Massie","ARCH-2630"
"William Massie","ARCH-4240"
"William Massie","ARCH-4250"
"William Massie","ARCH-4260"
"William Massie","ARCH-4270"
"William Massie","ARCH-4360"
"William Massie","ARCH-4560"
"William Miguel Virgil","ARCH-2800"
"William Miguel Virgil","ARCH-2830"
"William Miguel Virgil","ARCH-4770"
"William Miguel Virgil","ARCH-4780"
"William Miguel Virgil","ARCH-4790"
"William Miguel Virgil","ARCH-4910"
"William Miguel Virgil","ARCH-4920"
"William Paul Hicks","COGS-2520"
"William Paul Hicks","COMM-1600"
"William Robert Mielke","ENGR-1310"
"William Robert Mielke","ENGR-2050"
"William Robert Mielke","EPOW-6850"
"William Stitt","EMBA-6710"
"William Stitt","MGMT-4520"
"William Stitt","MGMT-6160"
"William Stitt","MGMT-6620"
"William Stitt","MGMT-6630"
"William Stitt","MGMT-6670"
"William T. Tucker","DSES-6170"
"William T. Tucker","MGMT-2100"
"Willy Frederick Grimmke","CIVL-4640"
"Wing Sze E Kam","MATH-1010"
"Wing Sze E Kam","MATH-1020"
"Wing Sze E Kam","MATH-1500"
"Wing Sze E Kam","MATH-1520"
"Wing Sze E Kam","MATH-1620"
"Wing Sze E Kam","MATH-1900"
"Wing Sze E Kam","MATH-2010"
"Wing Sze E Kam","MATH-2012"
"Wing Sze E Kam","MATH-2400"
"Wing Sze E Kam","MATH-4600"
"Wing Sze E Kam","MATP-4700"
"Wint Thu","ECON-4230"
"Wint Thu","ECON-4390"
"Wint Thu","INQR-1200"
"Wolfgang Bessler","EMBA-6330"
"Wolfgang Bessler","EMBA-6360"
"Wolfgang Bessler","MGMT-6340"
"Wolfgang Bessler","MGMT-6380"
"Woojin Chang","DSES-6130"
"Woojin Chang","DSES-6230"
"Woojin Chang","ENGR-2600"
"Xavier R. M. Intes","BMED-2300"
"Xavier R. M. Intes","BMED-4010"
"Xavier R. M. Intes","BMED-4440"
"Xavier R. M. Intes","BMED-6440"
"Xi-Cheng Zhang","PHYS-1010"
"Xi-Cheng Zhang","PHYS-1100"
"Xi-Cheng Zhang","PHYS-2370"
"Xi-Cheng Zhang","PHYS-2620"
"Xi-Cheng Zhang","PHYS-4370"
"Xi-Cheng Zhang","PHYS-6710"
"Xi-Cheng Zhang","PHYS-6720"
"Xiangyi Meng","PHYS-1110"
"Xiangyi Meng","PHYS-1200"
"Xiangyi Meng","PHYS-4100"
"Xiaogang Ma","ERTH-4750"
"Xiaokun Wang","CIVL-1100"
"Xiaokun Wang","CIVL-1300"
"Xiaokun Wang","CIVL-2030"
"Xiaokun Wang","CIVL-4570"
"Xiaokun Wang","CIVL-6190"
"Xiaokun Wang","CIVL-6300"
"Xiaokun Wang","ENGR-1100"
"Xiaokun Wang","ENGR-4760"
"Xiaoyang Liu","CSCI-1700"
"Xiaoyang Liu","CSCI-2200"
"Xiaoyang Liu","CSCI-2300"
"Xiaoyang Liu","CSCI-2700"
"Xiaoyun Ji","MATH-1020"
"Xiaoyun Ji","MATH-2800"
"Xiaozheng He","CIVL-1300"
"Xiaozheng He","CIVL-2030"
"Xiaozheng He","CIVL-4660"
"Xiaozheng He","CIVL-6260"
"Xiaozheng He","CIVL-6270"
"Xin Zhang","CHEM-6020"
"Xing Wang","CHEM-1100"
"Xing Wang","CHEM-1110"
"Xing Wang","CHEM-6900"
"Xuedi Chen","ARCH-4240"
"Xuedi Chen","ARCH-4250"
"Xuedi Chen","ARCH-4260"
"Xuedi Chen","ARCH-4360"
"Xuegang Ban","CIVL-2030"
"Xuegang Ban","CIVL-4570"
"Xuegang Ban","CIVL-4660"
"Xuegang Ban","CIVL-6260"
"Xuegang Ban","CIVL-6270"
"Xuegang Ban","CIVL-6280"
"Xueru Ding","CSCI-4800"
"Xueru Ding","MATH-4800"
"Xun Wang","BMED-2540"
"Xun Wang","BMED-4470"
"Xun Wang","BMED-6470"
"Xun Wang","ENGR-1100"
"Xun Wang","ENGR-2050"
"Xun Wang","ENGR-2530"
"Xun Wang","ENGR-2600"
"Yacub Addy","ARTS-2330"
"Yael Erel","ARCH-2200"
"Yael Erel","ARCH-2210"
"Yael Erel","ARCH-2800"
"Yael Erel","ARCH-2810"
"Yael Erel","ARCH-2820"
"Yael Erel","ARCH-2830"
"Yael Erel","ARCH-4090"
"Yael Erel","ARCH-4120"
"Yael Erel","ARCH-4770"
"Yael Erel","ARCH-4780"
"Yael Erel","ARCH-4820"
"Yael Erel","ARCH-5210"
"Yael Erel","ARCH-6610"
"Yalun Zhou","COMM-4535"
"Yalun Zhou","LANG-1410"
"Yalun Zhou","LANG-1420"
"Yalun Zhou","LANG-2410"
"Yalun Zhou","LANG-2420"
"Yalun Zhou","LANG-4420"
"Yalun Zhou","LANG-4430"
"Yalun Zhou","LANG-4455"
"Yalun Zhou","LANG-4470"
"Yalun Zhou","WRIT-2340"
"Yangyang Xu","ISYE-6780"
"Yangyang Xu","MATH-1900"
"Yangyang Xu","MATH-6490"
"Yangyang Xu","MATP-4820"
"Yangyang Xu","MATP-6600"
"Yangyang Xu","MATP-6610"
"Yannick L Lecoz","ECSE-2060"
"Yannick L Lecoz","ECSE-2610"
"Yannick L Lecoz","ECSE-4040"
"Yannick L Lecoz","ECSE-4260"
"Yannick L Lecoz","ECSE-4720"
"Yannick L Lecoz","ECSE-6900"
"Yannick L Lecoz","ENGR-2050"
"Yannick L Lecoz","ENGR-2600"
"Yannick L Lecoz","PHYS-4720"
"Yao Ma","CSCI-4150"
"Yaron Danon","ENVE-4480"
"Yaron Danon","MANE-4370"
"Yaron Danon","MANE-4380"
"Yaron Danon","MANE-4390"
"Yaron Danon","MANE-4420"
"Yaron Danon","MANE-4430"
"Yaron Danon","MANE-4480"
"Yaron Danon","MANE-6260"
"Yasushi Shimizu","ARCH-4860"
"Yasushi Shimizu","ARCH-4870"
"Yasushi Shimizu","ARCH-6870"
"Yasushi Shimizu","ARCH-6880"
"Yawen Jiao","MGMT-2300"
"Yawen Jiao","MGMT-2320"
"Yawen Jiao","MGMT-6420"
"Yawen Jiao","MGMT-7730"
"Yehia Bahei-El-Din","ENGR-2530"
"Yehuda Emmanul Safran","ARCH-4120"
"Yelena Borovitskaya","PHYS-1200"
"Yihe Yu","MGMT-6100"
"Yihe Yu","MGMT-6565"
"Yinan Wang","ENGR-2600"
"Yinan Wang","ISYE-4140"
"Yinan Wang","ISYE-4230"
"Ying Chen","ENGR-1600"
"Ying Chen","MTLE-4250"
"Ying Chen","MTLE-6250"
"Ying Liu","CSCI-1190"
"Ying Liu","CSCI-2500"
"Ying Liu","ITWS-4700"
"Ying Liu","ITWS-6700"
"Yingda Lu","MGMT-2100"
"Yingda Lu","MGMT-2150"
"Yingda Lu","MGMT-2510"
"Yinghong Zhang","MGMT-2300"
"Yinghong Zhang","MGMT-4230"
